date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12366.0,CS100008,16.0,2.0,1089.0,33994676.625,51381.0,34.0,152.0,4953.0,2774,22577,22577,153.0,541.0,73512660.0,708,4346652075,22577,118,-0.8486149532020109,Not_Good
201606.0,12369.0,CS100008,14.0,1.0,1232.0,16263393.142857146,28028.0,123.0,929.0,4113.0,3202,11225,11225,1768.0,481.0,588350075.0,662,12662340605,11225,135,-0.5153256646037271,Not_Good
201606.0,12372.0,CS100008,2.0,1.0,164.0,46091298.0,10793.0,98.0,5321.0,1707.0,2186,10403,10403,2870.0,590.0,442186181.0,906,3188770371,10403,85,0.9606741210452471,Good
201606.0,12373.0,CS100008,9.0,1.0,328.0,8451658.666666666,6770.0,83.0,3734.0,4755.0,2854,6886,6886,545.0,349.0,118660321.0,716,6949541263,6886,87,0.6848979404331375,Good
201606.0,12374.0,CS100008,14.0,1.0,1070.0,14511972.857142854,24518.0,107.0,404.0,3563.0,2330,11663,11663,2517.0,373.0,416043179.0,729,11723139347,11663,101,-0.765766543919509,Not_Good
201606.0,12375.0,CS100008,9.0,2.0,593.0,13187864.444444446,15221.0,165.0,3289.0,3535.0,2434,7324,7324,402.0,411.0,38926867.0,644,8587801339,7324,67,-0.33301252306326634,Not_Good
201606.0,12377.0,CS100008,10.0,3.0,573.0,11630771.0,11077.0,69.0,117.0,2743.0,2804,6637,6637,1047.0,408.0,238628843.0,684,8486902612,6637,96,-0.8660572150977678,Not_Good
201606.0,12378.0,CS100008,16.0,1.0,1095.0,12714055.25,26237.0,54.0,1711.0,4848.0,3829,10380,10380,617.0,588.0,297343532.0,680,11494734152,10380,139,-0.5137869330008368,Not_Good
201606.0,12379.0,CS100008,15.0,1.0,857.0,33201291.2,40821.0,121.0,8154.0,4511.0,4935,34844,34844,1024.0,512.0,566423166.0,568,4032053223,34844,124,3.1042157422046532,Very_Good
201606.0,12383.0,CS100008,10.0,1.0,1575.0,16363866.5,17260.0,386.0,1037.0,8039.0,5056,13358,13358,1874.0,465.0,691849495.0,433,12737470562,13358,153,-0.49772432942515704,Not_Good
201606.0,12385.0,CS100008,23.0,1.0,1036.0,14278748.260869564,33528.0,175.0,2541.0,8960.0,6270,23745,23745,305.0,298.0,70199979.0,1146,6294477355,23745,126,0.027381857905415422,Good
201606.0,12390.0,CS100008,22.0,2.0,1080.0,13207315.0,30141.0,91.0,7380.0,4785.0,5799,22211,22211,1074.0,5351.0,458533693.0,852,8827505533,22211,140,0.39279639267548794,Good
201606.0,12398.0,CS100008,8.0,1.0,1062.0,28922400.625,27481.0,221.0,683.0,3962.0,3580,19937,19937,1068.0,1400.0,621165455.0,2263,16058142562,19937,95,-0.5570683930080857,Not_Good
201606.0,12400.0,CS100008,20.0,1.0,729.0,13787241.1,27952.0,9.0,144.0,6976.0,6474,30638,30638,957.0,268.0,189188868.0,1183,5813017970,30638,120,-0.8168353890120147,Not_Good
201606.0,12403.0,CS100008,20.0,3.0,1194.0,20593239.45,48061.0,112.0,26.0,9349.0,5622,39602,39602,1624.0,3328.0,593798290.0,2004,8707294482,39602,145,-0.8560427780395092,Not_Good
201606.0,12423.0,CS100008,27.0,1.0,863.0,22540729.03703704,78401.0,23.0,862.0,3407.0,4149,29310,29310,1047.0,583.0,525293978.0,709,12711684013,29310,155,-0.6219091864037635,Not_Good
201606.0,12424.0,CS100008,3.0,1.0,84.0,18708928.33333333,6156.0,29.0,4838.0,6046.0,2359,8814,8814,425.0,2038.0,226225050.0,609,7902277044,8814,59,0.8741697706948952,Good
201606.0,12427.0,CS100008,17.0,2.0,597.0,6981887.94117647,24534.0,15.0,1484.0,3628.0,4821,19800,19800,2606.0,568.0,1060040926.0,676,10477410689,19800,155,-0.6796671085623912,Not_Good
201606.0,12429.0,CS100008,12.0,1.0,690.0,20618507.0,28619.0,8.0,2076.0,798.0,1976,10782,10782,809.0,214.0,690667738.0,817,11041699181,10782,94,-0.19209525733249758,Not_Good
201606.0,12436.0,CS100008,7.0,3.0,272.0,13057703.57142857,9915.0,66.0,3604.0,3319.0,2844,21899,21899,2551.0,454.0,544305567.0,670,8804792720,21899,99,-0.4215792396654151,Not_Good
201606.0,12443.0,CS100008,18.0,4.0,625.0,24989422.16666667,46239.0,249.0,6930.0,3611.0,1982,9591,9591,1322.0,581.0,445653094.0,766,11108998954,9591,123,-0.2793937319465868,Not_Good
