date,areaCode,areaName,serviceCode,serviceName,totalNearStore,totalStore,avgNearMonth,1NearSurvival,2NearSurvival,3NearSurvival,5NearSurvival,5uNearSurvival,nearSales,numberOfNearSales,avgMonth,1Survival,2Survival,3Survival,5Survival,5uSurvival,sales,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility
201606.0,12154.0,보국문로11길,CS100009,커피음료,22.0,5.0,461.0,71.43,44.44,33.33,60.0,14.29,7668859.2727272725,27219.0,119.0,66.67,0.0,0.0,100.0,0.0,9066003.6,7168.0,3671.0,1627,6815,6815,1787.0,470.0,595682907.0,653,13532525628,6815,141
201606.0,12156.0,동일로_Q,CS100009,커피음료,32.0,2.0,647.0,25.71,55.56,16.67,44.44,20.0,7098747.84375,39783.0,51.0,0.0,0.0,0.0,0.0,0.0,8911856.5,2680.0,5554.0,3037,11759,11759,1835.0,355.0,381652145.0,655,14303088053,11759,100
201606.0,12157.0,도봉로_S,CS100009,커피음료,27.0,1.0,1085.0,14.55,26.32,57.14,22.22,33.33,10862890.592592593,35935.0,295.0,0.0,0.0,0.0,0.0,0.0,34283261.0,2150.0,10326.0,4758,14854,14854,789.0,375.0,130795273.0,1654,9174606390,14854,174
201606.0,12159.0,불광로_B,CS100009,커피음료,44.0,2.0,1368.0,43.24,50.0,42.86,47.06,34.48,8986792.318181818,62866.0,58.0,100.0,0.0,0.0,0.0,0.0,6453092.0,741.0,5811.0,4797,13636,13636,2104.0,666.0,461109662.0,602,16698142477,13636,209
201606.0,12165.0,용마산로115길_A,CS100009,커피음료,15.0,2.0,1044.0,18.42,33.33,72.73,0.0,40.0,6274487.333333332,12486.0,62.0,25.0,66.67,0.0,0.0,50.0,10761569.0,3036.0,5814.0,3721,10654,10654,644.0,6485.0,522195271.0,1770,9091405192,10654,115
201606.0,12166.0,망우로_A,CS100009,커피음료,24.0,4.0,1010.0,19.23,53.33,66.67,9.09,50.0,5624040.458333333,19058.0,428.0,0.0,100.0,0.0,0.0,60.0,10159571.25,6139.0,7398.0,3482,12951,12951,771.0,341.0,223167667.0,1679,10830389598,12951,157
201606.0,12167.0,종암로_A,CS100009,커피음료,17.0,2.0,326.0,31.58,25.0,57.14,60.0,83.33,6191297.94117647,21131.0,57.0,20.0,0.0,0.0,100.0,0.0,13445598.0,4059.0,4729.0,3099,6291,6291,465.0,556.0,135140476.0,991,8413053999,6291,125
201606.0,12168.0,중랑역로_E,CS100009,커피음료,32.0,3.0,728.0,24.49,63.64,0.0,30.77,35.29,5804580.25,29169.0,8.0,0.0,0.0,0.0,50.0,0.0,1457090.333333333,851.0,3523.0,2595,12559,12559,1935.0,304.0,608428087.0,815,12965618637,12559,145
201606.0,12169.0,용마산로115길_B,CS100009,커피음료,17.0,1.0,1008.0,15.22,41.18,72.73,0.0,44.44,6915764.5882352935,16419.0,19.0,0.0,0.0,0.0,0.0,50.0,7610849.0,1019.0,6755.0,3783,12313,12313,922.0,580.0,276976534.0,1767,9413556028,12313,151
201606.0,12171.0,이문로30길_B,CS100009,커피음료,45.0,2.0,1072.0,19.57,70.0,40.0,8.33,42.86,10125776.644444443,79767.0,33.0,33.33,0.0,0.0,0.0,0.0,46154356.0,20313.0,9679.0,3294,12887,12887,375.0,419.0,110504929.0,387,8106934926,12887,85
